"sample_id","chr","start","end","read.count"
"SRR5398216","2",189741341,189744788,7
"SRR5398215","2",189741341,189744788,1
"SRR5398214","2",189741341,189744788,1
"SRR5398218","2",189741341,189744788,1
"SRR5398217","2",190252161,190261234,1
"SRR5398217","2",201142644,201149835,2
"SRR5398216","2",201142644,201149835,1
"SRR5398217","2",201266460,201272942,1
"SRR5398217","2",201299237,201309250,1
"SRR5398214","2",201299237,201309250,2
"SRR5398218","2",201299237,201309250,1
"SRR5398217","2",202295673,202297906,2
"SRR5398217","2",203380207,203402734,1
"SRR5398216","2",203380207,203402734,6
"SRR5398217","2",215373321,215391814,1
"SRR5398217","2",216141185,216162048,1
"SRR5398217","2",230469042,230474447,1
"SRR5398216","2",230469042,230474447,2
"SRR5398217","2",232722553,232724691,2
"SRR5398216","2",232722553,232724691,5
"SRR5398215","2",232722553,232724691,2
"SRR5398214","2",232722553,232724691,5
"SRR5398218","2",232722553,232724691,5
"SRR5398217","2",232832856,232839971,1
"SRR5398215","2",232832856,232839971,1
"SRR5398214","2",232832856,232839971,1
"SRR5398217","2",237345180,237347869,1
"SRR5398218","2",237345180,237347869,1
"SRR5398217","2",237719522,237727935,1
"SRR5398215","2",237719522,237727935,1
"SRR5398217","20",3322216,3343731,1
"SRR5398217","20",8628293,8658704,3
"SRR5398216","20",8628293,8658704,1
"SRR5398217","20",9096286,9217452,1
"SRR5398216","20",9096286,9217452,6
"SRR5398217","20",9307799,9307898,1
"SRR5398217","20",17947485,17949103,1
"SRR5398216","20",17947485,17949103,1
"SRR5398217","20",36665045,36666392,2
"SRR5398217","20",37044085,37047190,1
"SRR5398215","20",37044085,37047190,2
"SRR5398214","20",37044085,37047190,1
"SRR5398217","20",44506826,44512994,1
"SRR5398214","20",44506826,44512994,1
"SRR5398217","20",45815540,45815913,1
"SRR5398215","20",45815540,45815913,1
"SRR5398217","20",47287228,47294779,1
"SRR5398216","20",47287228,47294779,3
"SRR5398217","20",50127974,50129690,1
"SRR5398217","20",50127974,50130947,2
"SRR5398216","20",50127974,50130947,4
"SRR5398214","20",50127974,50130947,1
"SRR5398217","20",51608517,51613832,1
"SRR5398216","20",51608517,51613832,1
"SRR5398217","20",62857394,62859526,1
"SRR5398216","20",62857394,62859526,3
"SRR5398214","20",62857394,62859526,2
"SRR5398218","20",62857394,62859526,1
"SRR5398217","21",36137824,36137932,1
"SRR5398216","21",36137824,36137932,2
"SRR5398217","21",37150077,37153277,1
"SRR5398216","21",37150077,37153277,1
"SRR5398217","21",45486860,45488444,1
"SRR5398217","22",18160171,18167334,1
"SRR5398216","22",18160171,18167334,3
"SRR5398217","22",19454748,19458139,1
"SRR5398217","22",23683724,23695517,1
"SRR5398214","22",23683724,23695517,1
"SRR5398217","22",36306075,36306413,1
"SRR5398217","22",41636112,41637791,2
"SRR5398216","22",41636112,41637791,2
"SRR5398214","22",41636112,41637791,2
"SRR5398217","22",41875336,41875724,1
"SRR5398217","22",45168167,45176080,1
"SRR5398217","3",2883144,2887224,2
"SRR5398217","3",9443307,9445740,1
"SRR5398216","3",9443307,9445740,1
"SRR5398217","3",9750944,9756816,1
"SRR5398217","3",11807832,11829864,1
"SRR5398216","3",11807832,11829864,1
"SRR5398217","3",12742453,12748792,1
"SRR5398215","3",12742453,12748792,1
"SRR5398214","3",12742453,12748792,2
"SRR5398217","3",15028585,15030452,1
"SRR5398216","3",15028585,15030452,6
"SRR5398217","3",32138586,32146734,1
"SRR5398214","3",32138586,32146734,5
"SRR5398218","3",32138586,32146734,1
"SRR5398217","3",38863194,38886238,2
"SRR5398216","3",38863194,38886238,2
"SRR5398217","3",43574808,43580472,2
"SRR5398216","3",43574808,43580472,2
"SRR5398218","3",43574808,43580472,2
"SRR5398217","3",49098884,49099253,2
"SRR5398217","3",49962575,49962685,1
"SRR5398218","3",49962575,49962685,1
"SRR5398217","3",50060955,50062108,3
"SRR5398216","3",50060955,50062108,5
"SRR5398214","3",50060955,50062108,2
"SRR5398218","3",50060955,50062108,3
"SRR5398217","3",50252099,50257714,1
"SRR5398214","3",50252099,50257714,3
"SRR5398217","3",53290790,53292827,1
"SRR5398216","3",53290790,53292827,3
"SRR5398217","3",66398969,66413014,1
"SRR5398216","3",66398969,66413014,4
"SRR5398217","3",69025559,69025712,4
"SRR5398217","3",98516921,98517051,1
"SRR5398217","3",101579789,101585511,2
"SRR5398217","3",122752590,122755431,1
"SRR5398216","3",122752590,122755431,4
"SRR5398218","3",122752590,122755431,1
"SRR5398217","3",123223558,123259589,4
"SRR5398216","3",123223558,123259589,25
"SRR5398215","3",123223558,123259589,1
"SRR5398214","3",123223558,123259589,2
"SRR5398218","3",123223558,123259589,1
"SRR5398217","3",129832773,129839060,3
"SRR5398217","3",138235033,138239528,1
"SRR5398217","3",141959673,141963963,1
"SRR5398216","3",141959673,141963963,2
"SRR5398217","3",155906159,155911279,1
"SRR5398216","3",155906159,155911279,3
"SRR5398214","3",155906159,155911279,1
"SRR5398217","3",158740388,158742481,1
"SRR5398217","3",172298727,172307501,1
"SRR5398217","3",179752284,179765848,1
"SRR5398217","3",193483935,193493160,1
"SRR5398216","3",193483935,193493160,3
"SRR5398214","3",193483935,193493160,2
"SRR5398217","3",195336931,195342654,2
"SRR5398217","4",9628703,9645726,1
"SRR5398217","4",25802282,25822128,1
"SRR5398217","4",26620612,26640187,2
"SRR5398214","4",26620612,26640187,1
"SRR5398217","4",42020415,42023384,1
"SRR5398216","4",42020415,42023384,2
"SRR5398214","4",42020415,42023384,2
"SRR5398218","4",42020415,42023384,5
"SRR5398217","4",42503449,42543986,3
"SRR5398216","4",42503449,42543986,10
"SRR5398214","4",42503449,42543986,3
"SRR5398218","4",42503449,42543986,3
"SRR5398217","4",56474053,56478649,1
"SRR5398217","4",67790447,67802419,1
"SRR5398216","4",67790447,67802419,4
"SRR5398217","4",83469031,83472288,2
"SRR5398216","4",83469031,83472288,3
"SRR5398214","4",83469031,83472288,1
"SRR5398217","4",84774819,84774981,1
"SRR5398214","4",84774819,84774981,1
"SRR5398217","4",86769768,86771535,1
"SRR5398217","4",95301605,95335631,1
"SRR5398217","4",102689573,102726683,1
"SRR5398216","4",102689573,102726683,2
"SRR5398214","4",102689573,102726683,2
"SRR5398217","4",127930682,127943992,1
"SRR5398217","4",146503848,146517120,2
"SRR5398216","4",146503848,146517120,3
"SRR5398214","4",146503848,146517120,1
"SRR5398217","4",158237524,158244349,1
"SRR5398216","4",158237524,158244349,3
"SRR5398218","4",158237524,158244349,4
"SRR5398217","4",185258847,185288082,1
"SRR5398214","4",185258847,185288082,1
"SRR5398217","4",185418440,185422563,2
"SRR5398218","4",185418440,185422563,1
"SRR5398217","5",31437238,31451640,2
"SRR5398216","5",31437238,31451640,1
"SRR5398217","5",32248001,32255768,1
"SRR5398217","5",43509144,43509375,1
"SRR5398217","5",50399858,50411383,1
"SRR5398217","5",55649206,55664863,1
"SRR5398216","5",55649206,55664863,3
"SRR5398217","5",69579756,69590367,1
"SRR5398216","5",69579756,69590367,1
"SRR5398213","5",71197645,71208130,7
"SRR5398217","5",71197645,71208130,13
"SRR5398216","5",71197645,71208130,73
"SRR5398215","5",71197645,71208130,7
"SRR5398214","5",71197645,71208130,16
"SRR5398218","5",71197645,71208130,6
"SRR5398217","5",72855773,72861914,1
"SRR5398216","5",72855773,72861914,1
"SRR5398217","5",75379336,75389687,2
"SRR5398216","5",75379336,75389687,4
"SRR5398214","5",75379336,75389687,2
"SRR5398217","5",93496056,93563463,1
"SRR5398217","5",133067416,133070496,2
"SRR5398217","5",138163586,138164133,2
"SRR5398216","5",138163586,138164133,1
"SRR5398215","5",138163586,138164133,2
"SRR5398217","5",171390050,171392978,4
"SRR5398217","5",176101046,176103780,1
"SRR5398217","6",30670409,30671274,1
"SRR5398216","6",30670409,30671274,10
"SRR5398214","6",30670409,30671274,5
"SRR5398218","6",30670409,30671274,1
"SRR5398217","6",32976169,32976247,1
"SRR5398217","6",34237203,34243518,1
"SRR5398217","6",56061648,56077573,3
"SRR5398216","6",56061648,56077573,8
"SRR5398218","6",56061648,56077573,1
"SRR5398217","6",56101471,56141983,26
"SRR5398216","6",56101471,56141983,71
"SRR5398215","6",56101471,56141983,1
"SRR5398214","6",56101471,56141983,1
"SRR5398218","6",56101471,56141983,52
"SRR5398217","6",56124061,56156949,2
"SRR5398216","6",56124061,56156949,8
"SRR5398218","6",56124061,56156949,1
"SRR5398217","6",70475409,70502791,1
"SRR5398216","6",70475409,70502791,1
"SRR5398214","6",70475409,70502791,1
"SRR5398217","6",75621531,75640704,1
"SRR5398216","6",75621531,75640704,2
"SRR5398217","6",75828539,75835956,1
"SRR5398216","6",75828539,75835956,2
"SRR5398217","6",87601783,87606021,1
"SRR5398216","6",87601783,87606021,5
"SRR5398217","6",93263859,93358411,1
"SRR5398217","6",107912715,107924932,2
"SRR5398216","6",107912715,107924932,16
"SRR5398214","6",107912715,107924932,3
"SRR5398218","6",107912715,107924932,5
"SRR5398217","6",127118831,127118900,1
"SRR5398217","6",127286177,127286608,1
"SRR5398213","6",136601021,136601979,1
"SRR5398217","6",136601021,136601979,2
"SRR5398215","6",136601021,136601979,1
"SRR5398218","6",136601021,136601979,1
"SRR5398217","6",136601021,136622981,1
"SRR5398217","6",150819678,150823676,1
"SRR5398217","6",157632833,157653627,1
"SRR5398217","6",165482314,165543568,1
"SRR5398217","7",860127,861464,1
"SRR5398216","7",860127,861464,1
"SRR5398217","7",1438002,1438096,1
"SRR5398214","7",1438002,1438096,1
"SRR5398217","7",2573417,2578526,2
"SRR5398216","7",2573417,2578526,2
"SRR5398217","7",6804937,6814845,1
"SRR5398217","7",7489388,7511135,1
"SRR5398217","7",30429373,30433179,1
"SRR5398217","7",32544693,32554596,6
"SRR5398216","7",32544693,32554596,8
"SRR5398215","7",32544693,32554596,1
"SRR5398214","7",32544693,32554596,2
"SRR5398217","7",32930077,32933896,2
"SRR5398217","7",32975181,32988652,2
"SRR5398217","7",33022052,33035988,1
"SRR5398217","7",34966893,34989941,1
"SRR5398216","7",34966893,34989941,1
"SRR5398217","7",44520764,44521118,1
"SRR5398217","7",45797477,45805289,5
"SRR5398217","7",47506906,47557150,2
"SRR5398216","7",47506906,47557150,2
"SRR5398215","7",47506906,47557150,1
"SRR5398214","7",47506906,47557150,1
"SRR5398217","7",50703820,50710990,1
"SRR5398216","7",50703820,50710990,16
"SRR5398218","7",50703820,50710990,2
"SRR5398217","7",56068481,56073111,1
"SRR5398218","7",56068481,56073111,2
"SRR5398217","7",65525628,65528241,14
"SRR5398216","7",65525628,65528241,3
"SRR5398215","7",65525628,65528241,3
"SRR5398214","7",65525628,65528241,2
"SRR5398218","7",65525628,65528241,3
"SRR5398217","7",70768023,70777174,2
"SRR5398216","7",70768023,70777174,3
"SRR5398217","7",72830691,72833928,1
"SRR5398216","7",72830691,72833928,9
"SRR5398217","7",75439143,75441647,1
"SRR5398217","7",85055716,85153739,2
"SRR5398217","7",87170994,87174669,1
"SRR5398216","7",87170994,87174669,2
"SRR5398217","7",100103408,100104154,1
"SRR5398216","7",100103408,100104154,15
"SRR5398215","7",100103408,100104154,5
"SRR5398214","7",100103408,100104154,1
"SRR5398218","7",100103408,100104154,9
"SRR5398217","7",100328835,100330549,1
"SRR5398216","7",100328835,100330549,4
"SRR5398217","7",107548110,107558115,1
"SRR5398216","7",107548110,107558115,2
"SRR5398214","7",107548110,107558115,2
"SRR5398217","7",122345573,122379442,2
"SRR5398216","7",122345573,122379442,1
"SRR5398214","7",122345573,122379442,2
"SRR5398217","7",128622478,128622694,1
"SRR5398216","7",128622478,128622694,5
"SRR5398217","7",129857510,129880971,3
"SRR5398215","7",129857510,129880971,3
"SRR5398214","7",129857510,129880971,3
"SRR5398218","7",129857510,129880971,1
"SRR5398217","7",130984052,131052555,1
"SRR5398216","7",130984052,131052555,2
"SRR5398217","7",131375423,131429145,3
"SRR5398216","7",131375423,131429145,3
"SRR5398214","7",131375423,131429145,1
"SRR5398217","7",139053450,139061138,1
"SRR5398217","7",139409562,139412580,1
"SRR5398217","7",139631285,139631601,1
"SRR5398217","7",140471882,140474489,1
"SRR5398216","7",140471882,140474489,3
"SRR5398217","8",16120417,16120606,1
"SRR5398217","8",17713213,17715901,2
"SRR5398216","8",17713213,17715901,3
"SRR5398214","8",17713213,17715901,3
"SRR5398218","8",17713213,17715901,4
"SRR5398217","8",17743603,17755961,1
"SRR5398216","8",17743603,17755961,1
"SRR5398217","8",23434316,23439915,1
"SRR5398217","8",27503603,27506994,1
"SRR5398216","8",27503603,27506994,1
"SRR5398217","8",30751395,30760929,3
"SRR5398217","8",39118085,39151548,1
"SRR5398217","8",39833943,39837212,1
"SRR5398214","8",39833943,39837212,11
"SRR5398217","8",42344952,42354521,1
"SRR5398214","8",42344952,42354521,1
"SRR5398217","8",47957170,47957431,2
"SRR5398216","8",47957170,47957431,6
"SRR5398214","8",47957170,47957431,1
"SRR5398218","8",47957170,47957431,2
"SRR5398217","8",61576771,61619019,2
"SRR5398216","8",61576771,61619019,1
"SRR5398215","8",61576771,61619019,3
"SRR5398217","8",68080442,68099843,1
"SRR5398217","8",73595165,73688813,1
"SRR5398216","8",73595165,73688813,1
"SRR5398214","8",73595165,73688813,2
"SRR5398217","8",73673106,73697442,1
"SRR5398217","8",78736473,78740082,1
"SRR5398216","8",78736473,78740082,7
"SRR5398218","8",78736473,78740082,1
"SRR5398217","8",97994479,98003783,1
"SRR5398217","8",98104488,98108713,2
"SRR5398217","8",98222478,98254087,1
"SRR5398217","9",19078175,19096769,1
"SRR5398217","9",26861065,26884885,4
"SRR5398216","9",26861065,26884885,4
"SRR5398217","9",35707071,35707253,1
"SRR5398217","9",69467822,69476143,1
"SRR5398216","9",69467822,69476143,1
"SRR5398215","9",69467822,69476143,1
"SRR5398217","9",74991164,74991674,1
"SRR5398218","9",74991164,74991674,1
"SRR5398217","9",77247258,77260224,1
"SRR5398216","9",77247258,77260224,5
"SRR5398218","9",77247258,77260224,1
"SRR5398217","9",98128169,98128719,2
"SRR5398215","9",98128169,98128719,1
"SRR5398217","9",125298889,125299106,1
"SRR5398216","9",125298889,125299106,5
"SRR5398218","9",125298889,125299106,6
"SRR5398217","9",128317151,128321730,2
"SRR5398216","9",128317151,128321730,1
"SRR5398215","9",128317151,128321730,1
"SRR5398214","9",128317151,128321730,1
"SRR5398217","9",129111631,129111687,1
"SRR5398217","9",131459163,131459356,2
"SRR5398215","9",131459163,131459356,1
"SRR5398218","9",131459163,131459356,1
"SRR5398217","9",131506113,131507514,1
"SRR5398216","9",131506113,131507514,1
"SRR5398213","9",134139819,134140811,1
"SRR5398217","9",134139819,134140811,1
"SRR5398216","9",134139819,134140811,4
"SRR5398214","9",134139819,134140811,2
"SRR5398218","9",134139819,134140811,1
"SRR5398217","X",3822373,3826729,3
"SRR5398214","X",3822373,3826729,1
"SRR5398217","X",15772495,15775308,2
"SRR5398217","X",54232808,54239099,1
"SRR5398217","X",56861541,56862543,1
"SRR5398216","X",56861541,56862543,4
"SRR5398218","X",56861541,56862543,3
"SRR5398217","X",72635154,72636386,1
"SRR5398217","X",77684938,77688927,1
"SRR5398217","X",107526581,107533550,1
"SRR5398217","X",108577951,108578383,2
"SRR5398214","X",108577951,108578383,1
"SRR5398217","X",118394054,118404444,1
"SRR5398216","X",118394054,118404444,12
"SRR5398217","X",118584734,118599228,1
"SRR5398217","X",153942854,153943079,1
"SRR5398215","X",153942854,153943079,1
"SRR5398217","X",154349887,154350030,1
"SRR5398218","X",154349887,154350030,3
"SRR5398217","X",154358572,154358983,1
"SRR5398217","1",1649498,1655484,1
"SRR5398216","1",1649498,1655484,2
"SRR5398215","1",1649498,1655484,1
"SRR5398213","1",1668326,1670151,1
"SRR5398217","1",1668326,1670151,2
"SRR5398216","1",1668326,1670151,1
"SRR5398214","1",1668326,1670151,1
"SRR5398218","1",1668326,1670151,6
"SRR5398217","1",7996320,8000728,2
"SRR5398217","1",11796205,11801399,1
"SRR5398216","1",11796205,11801399,3
"SRR5398217","1",12362719,12363247,1
"SRR5398217","1",15493891,15507907,1
"SRR5398217","1",16576266,16581492,1
"SRR5398217","1",21748137,21751615,1
"SRR5398215","1",21748137,21751615,5
"SRR5398218","1",21748137,21751615,1
"SRR5398217","1",22078428,22081794,1
"SRR5398214","1",22078428,22081794,3
"SRR5398217","1",23408663,23418009,1
"SRR5398217","1",28459084,28460292,1
"SRR5398216","1",28459084,28460292,1
"SRR5398218","1",28459084,28460292,1
"SRR5398217","1",31665637,31665881,1
"SRR5398216","1",31665637,31665881,1
"SRR5398218","1",31665637,31665881,3
"SRR5398217","1",31910037,31913023,2
"SRR5398215","1",31910037,31913023,1
"SRR5398217","1",35441046,35444303,1
"SRR5398216","1",35441046,35444303,22
"SRR5398218","1",35441046,35444303,10
"SRR5398217","1",42457246,42457350,1
"SRR5398217","1",46594112,46594280,1
"SRR5398217","1",47368468,47373107,3
"SRR5398216","1",47368468,47373107,12
"SRR5398215","1",47368468,47373107,1
"SRR5398214","1",47368468,47373107,7
"SRR5398217","1",53789132,53797144,1
"SRR5398216","1",53789132,53797144,2
"SRR5398217","1",62441487,62442299,2
"SRR5398216","1",62441487,62442299,7
"SRR5398215","1",62441487,62442299,3
"SRR5398218","1",62441487,62442299,7
"SRR5398217","1",70152432,70159438,1
"SRR5398217","1",70324852,70336099,1
"SRR5398216","1",70324852,70336099,5
"SRR5398215","1",70324852,70336099,1
"SRR5398217","1",148135123,148135813,2
"SRR5398217","1",150460059,150460317,1
"SRR5398215","1",150460059,150460317,2
"SRR5398217","1",151224247,151227400,3
"SRR5398216","1",151224247,151227400,8
"SRR5398214","1",151224247,151227400,3
"SRR5398218","1",151224247,151227400,2
"SRR5398217","1",153664042,153665728,1
"SRR5398216","1",153664042,153665728,2
"SRR5398217","1",159918837,159920537,1
"SRR5398216","1",159918837,159920537,1
"SRR5398218","1",159918837,159920537,1
"SRR5398217","1",168231513,168236770,4
"SRR5398217","1",179337836,179341310,3
"SRR5398216","1",179337836,179341310,3
"SRR5398214","1",179337836,179341310,1
"SRR5398217","1",179889309,179908673,1
"SRR5398216","1",179889309,179908673,1
"SRR5398214","1",179889309,179908673,1
"SRR5398217","1",180022697,180024582,1
"SRR5398215","1",180022697,180024582,1
"SRR5398218","1",180022697,180024582,1
"SRR5398217","1",202774612,202777094,1
"SRR5398217","1",221706094,221706466,1
"SRR5398217","1",224411426,224419615,1
"SRR5398216","1",224411426,224419615,8
"SRR5398217","1",228245412,228245688,1
"SRR5398217","1",232513856,232515608,1
"SRR5398216","1",232513856,232515608,2
"SRR5398218","1",232513856,232515608,1
"SRR5398217","1",234418083,234420812,1
"SRR5398217","1",236542760,236543648,3
"SRR5398216","1",236542760,236543648,3
"SRR5398214","1",236542760,236543648,1
"SRR5398217","1",236824118,236853088,1
"SRR5398217","1",236824118,236863554,1
"SRR5398216","1",236824118,236863554,1
"SRR5398214","1",236824118,236863554,1
"SRR5398217","10",7615981,7642090,1
"SRR5398217","10",7774830,7780307,1
"SRR5398216","10",7774830,7780307,3
"SRR5398217","10",7780055,7780307,2
"SRR5398216","10",7780055,7780307,4
"SRR5398214","10",7780055,7780307,1
"SRR5398217","10",15816834,15843272,1
"SRR5398215","10",15816834,15843272,1
"SRR5398214","10",15816834,15843272,1
"SRR5398217","10",24597585,24597944,1
"SRR5398217","10",27145427,27149040,1
"SRR5398217","10",32462682,32472542,2
"SRR5398217","10",32911673,32911885,1
"SRR5398217","10",48325896,48410168,1
"SRR5398216","10",48325896,48410168,3
"SRR5398217","10",68150039,68161752,2
"SRR5398214","10",68150039,68161752,2
"SRR5398217","10",68394074,68394451,1
